rep,coef_ols,lower_bound_ols,upper_bound_ols,coef_2sls,lower_bound_2sls,upper_bound_2sls,coef_naive-ml,lower_bound_naive-ml,upper_bound_naive-ml,coef_dml-plr,lower_bound_dml-plr,upper_bound_dml-plr,coef_dml-pliv,lower_bound_dml-pliv,upper_bound_dml-pliv,coef_dml-irm,lower_bound_dml-irm,upper_bound_dml-irm,coef_dml-iiv,lower_bound_dml-iiv,upper_bound_dml-iiv
17.0,0.8762998014269464,0.741876564590558,1.0107230382633348,0.3141701065363749,-0.0394053192763924,0.6677455323491421,0.9191086929233222,0.8402156810975324,0.998001704749112,0.9388393138537223,0.7893617412401568,1.0883168864672879,0.31370539155730204,-0.06183657843632978,0.6892473615509338,1.069326627930153,0.8357197254211366,1.3029335304391694,0.3177704190288774,-0.06207098173877479,0.6976118197965296
18.0,0.936831259281254,0.8064921023490449,1.067170416213463,0.7638000388782988,0.3956707814321193,1.1319292963244783,0.9373487699765448,0.8622437643057679,1.0124537756473218,0.8972126242055309,0.7515155955661541,1.0429096528449078,0.6786441478787484,0.29538049738324257,1.0619077983742542,0.9306956020528055,0.7460112540597195,1.1153799500458916,0.7033890809362341,0.3056007048559262,1.101177457016542
19.0,0.980471735293569,0.8519251557461784,1.1090183148409596,0.45286690843321453,0.1142537098888654,0.7914801069775637,0.9903199980071631,0.9133247832061402,1.067315212808186,1.0567685116307943,0.9182892942896879,1.1952477289719008,0.40100017003811533,0.056729013471659484,0.7452713266045712,1.0440228942313314,0.8771501555045994,1.2108956329580634,0.4124834962676837,0.05266045665628599,0.7723065358790815
20.0,0.8467942304758509,0.7124751621259408,0.981113298825761,0.7150202421308722,0.3782146256616783,1.0518258586000662,0.8823770628046109,0.804643601088578,0.9601105245206438,0.8569892535086997,0.7089508187246224,1.005027688292777,0.71190057179661,0.3638040909778877,1.0599970526153324,0.9369346513158613,0.7246802130864712,1.1491890895452515,0.744078593714657,0.3876883261159483,1.1004688613133657
21.0,0.818693683095814,0.6918947614719824,0.9454926047196457,0.36833320474452486,0.02414835450900571,0.7125180549800441,0.8708583163134308,0.7935609026703365,0.9481557299565251,0.8831410129287706,0.7490178269501224,1.0172641989074187,0.3825248987050252,0.025822183731922965,0.7392276136781275,0.9893094265780225,0.8070787000344268,1.171540153121618,0.3256695103304024,-0.0369887107446763,0.6883277314054812
22.0,0.9315330970959779,0.8018397304833305,1.0612264637086253,0.7636030864330942,0.4060897574796747,1.1211164153865136,0.8925710863544798,0.8146563157092299,0.9704858569997297,0.9458843494103439,0.8067663976893164,1.0850023011313714,0.7872770587859882,0.41438697138107905,1.1601671461908973,0.9250886697525761,0.7380928794582107,1.1120844600469415,0.7782816653034577,0.4110360942933231,1.1455272363135922
23.0,0.9149521149537505,0.7845328931920655,1.0453713367154354,0.34937746621541965,-0.06401434959565006,0.7627692820264893,0.9607971942818362,0.8842286457595566,1.0373657428041159,0.9469979507159983,0.8058257122841206,1.088170189147876,0.40158592593672165,-0.02160342863405884,0.8247752805075022,0.9820356135126236,0.8289717855206559,1.1350994415045912,0.3678097763384656,-0.06002567550234389,0.7956452281792752
24.0,1.0069867678874607,0.8753297611757253,1.138643774599196,0.14548914739761099,-0.2400361584068454,0.5310144532020673,1.0773194182843007,0.9996413394312669,1.1549974971373345,1.1310265113236246,0.9857071705080056,1.2763458521392437,0.11689730698266444,-0.26970100130806834,0.5034956152733973,1.2153247506109983,1.0202655589941836,1.410383942227813,0.11795437947335197,-0.27473820845327684,0.5106469673999807
25.0,0.9517641186791914,0.8177385495795806,1.0857896877788022,0.7298064283239355,0.38279119330004696,1.076821663347824,1.007155141000251,0.9313931853797234,1.0829170966207788,0.9688980599679647,0.8274961781608186,1.110299941775111,0.7184250273569611,0.35443467232621434,1.0824153823877078,1.0208471014235272,0.8136894920574187,1.2280047107896357,0.7631908403706065,0.3913379453338672,1.1350437354073457
26.0,0.8623662107425053,0.7343069600667635,0.990425461418247,0.6010058657815339,0.25715384608005826,0.9448578854830096,0.851965675416082,0.7733816384122709,0.9305497124198931,0.9066189072013328,0.765176543754832,1.0480612706478336,0.6038885512602111,0.2553207481536625,0.9524563543667597,0.9183626297318536,0.750861399700236,1.085863859763471,0.579854905919998,0.22106276322991625,0.9386470486100797
27.0,0.921742499445575,0.7918316896110925,1.0516533092800575,0.5416294174772281,0.18565263585552727,0.897606199098929,0.9525548840848513,0.8787596459739804,1.0263501221957223,0.9742124130771744,0.8377006019159279,1.110724224238421,0.47023962557034965,0.10250675674295323,0.837972494397746,1.0803453557581744,0.89369145425274,1.2669992572636088,0.5370710170829398,0.15328895976838602,0.9208530743974936
28.0,1.0076284385204326,0.8760722337105595,1.1391846433303057,0.43916973487388916,0.014781420972067638,0.8635580487757106,0.9913112020532195,0.9152040923336231,1.067418311772816,1.0335792489911506,0.8924499469996229,1.1747085509826782,0.4714667652116708,0.04322890139133717,0.8997046290320044,1.0319626608095256,0.8540990096124497,1.2098263120066015,0.4146467732615159,-0.027168091993017007,0.8564616385160488
29.0,0.9949045075361703,0.8635583735882273,1.1262506414841134,0.7932922703093708,0.39316132010548427,1.1934232205132573,0.995476982592815,0.9164934944690668,1.0744604707165633,1.0060974602659083,0.8667628777695138,1.1454320427623028,0.7963257340398175,0.3921208254864303,1.2005306425932047,0.9844535743037357,0.8294116492964648,1.1394954993110067,0.8335674918614936,0.41637205911641867,1.2507629246065686
30.0,0.8954021568196551,0.7665271089642618,1.0242772046750483,0.6323045887287848,0.2775581158725399,0.9870510615850296,0.8639814910980852,0.7876279269878927,0.9403350552082776,0.9131661300867148,0.763160343541866,1.0631719166315636,0.6122381012342696,0.23837556111686098,0.9861006413516782,0.8931696605516427,0.6910953538127785,1.0952439672905068,0.6357923664456823,0.2356277006746948,1.0359570322166698
